genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Ccnb2,3.0746013532166214e-15,-0.6894500058217735,0.294,0.443,4.878777427284135e-11,IL6-pool,p129
St8sia6,3.150043241877315e-15,-0.9212781689454559,0.143,0.25,4.9984886162109236e-11,IL6-pool,p129
Gsr,3.2119963828649677e-15,0.49201531864672654,0.548,0.443,5.096795860330131e-11,IL6-pool,p129
Ankrd44,3.366674469774986e-15,-0.431858648871026,0.554,0.668,5.342239048638948e-11,IL6-pool,p129
Hsp90aa1,3.4074390779881903e-15,0.1084968024341264,0.998,0.999,5.4069243289516604e-11,IL6-pool,p129
Skap2,3.530546960705633e-15,1.025802891506479,0.192,0.107,5.6022719172476984e-11,IL6-pool,p129
P4hb,4.158585683517232e-15,0.29968076124590337,0.864,0.841,6.598843762605145e-11,IL6-pool,p129
Eeig1,4.1860101694837705e-15,1.0158532006216396,0.201,0.117,6.642360936936847e-11,IL6-pool,p129
Cinp,4.959287652604698e-15,0.2942336760640988,0.795,0.744,7.869397647153134e-11,IL6-pool,p129
mt-Co1,5.87312315004854e-15,-0.11771187011896611,1,1,9.319471814497023e-11,IL6-pool,p129
Snu13,7.466212532425404e-15,0.15573330893986004,0.993,0.988,1.1847386046452632e-10,IL6-pool,p129
Dnmt3a,7.580633907292633e-15,-0.40241001145551736,0.59,0.705,1.202894988409195e-10,IL6-pool,p129
Cdca8,1.0489454909522547e-14,-0.38651992938725455,0.724,0.845,1.6644667050430377e-10,IL6-pool,p129
Atf4,1.0634156825080388e-14,0.2654044297249081,0.843,0.824,1.687428005003756e-10,IL6-pool,p129
Kras,1.0855867348166976e-14,0.32727875903410963,0.75,0.717,1.7226090308071356e-10,IL6-pool,p129
Zfp395,1.2064890855639467e-14,-0.8336259586198609,0.121,0.219,1.9144568809728705e-10,IL6-pool,p129
Tent5c,1.2162683499818887e-14,1.2202619783602304,0.13,0.062,1.929974617751261e-10,IL6-pool,p129
Tiparp,1.2901269796014578e-14,1.2247863609091945,0.143,0.078,2.0471734912315932e-10,IL6-pool,p129
Hemk1,1.3711455435583112e-14,0.9018407481629591,0.217,0.138,2.1757337485183282e-10,IL6-pool,p129
Ncf1,1.5575279753564283e-14,-1.3046039995102165,0.059,0.138,2.4714853912955803e-10,IL6-pool,p129
Rrp12,1.7306998609162943e-14,0.46007742768340476,0.495,0.429,2.746274539301976e-10,IL6-pool,p129
Map3k14,1.945459316673839e-14,0.8552761895178023,0.255,0.173,3.087054843698048e-10,IL6-pool,p129
Slc2a1,2.2694373367255684e-14,0.5149413057880742,0.477,0.398,3.601143165916132e-10,IL6-pool,p129
Epcam,2.2971861817679955e-14,1.587571593003799,0.106,0.043,3.6451750332294554e-10,IL6-pool,p129
Nek6,2.422716835487912e-14,1.768103383707778,0.091,0.032,3.8443670745522185e-10,IL6-pool,p129
Ltb,2.929173435895185e-14,-0.582483875458796,0.394,0.515,4.6480124080784793e-10,IL6-pool,p129
Zyx,3.2776352630217595e-14,0.6601661272089588,0.411,0.329,5.200951635362928e-10,IL6-pool,p129
Vmp1,3.410009258202359e-14,0.375694560982119,0.643,0.585,5.411002690915503e-10,IL6-pool,p129
Tap1,3.5642135273985813e-14,0.4798765107560666,0.557,0.488,5.655694025276069e-10,IL6-pool,p129
Tubb6,4.48591243418598e-14,0.7830288498718245,0.221,0.157,7.118245850566314e-10,IL6-pool,p129
Idi1,4.859201968619211e-14,-0.38262535523240937,0.748,0.821,7.710581683804964e-10,IL6-pool,p129
H4c4,5.046407761091401e-14,-0.3956594434951761,0.726,0.835,8.007639835299835e-10,IL6-pool,p129
Rer1,5.1138183015770865e-14,0.20697443136919014,0.877,0.879,8.114606880942521e-10,IL6-pool,p129
Degs1,5.842950601451504e-14,0.4179842106770787,0.525,0.468,9.271594014383247e-10,IL6-pool,p129
Stag2,6.417229007880742e-14,-0.3528984032051991,0.666,0.778,1.0182858989705162e-9,IL6-pool,p129
Orai1,8.068775914938667e-14,-0.3690375538149011,0.665,0.763,1.2803533621824676e-9,IL6-pool,p129
Fam53b,8.085062580407997e-14,-0.6112064615860775,0.268,0.389,1.282937730259141e-9,IL6-pool,p129
Ncoa7,8.305959586968642e-14,-0.6177757553782512,0.297,0.413,1.3179896672601841e-9,IL6-pool,p129
Rsph3a,8.770134457885401e-14,0.7639820204229459,0.23,0.15,1.3916449357772554e-9,IL6-pool,p129
Cltb,9.890260892387994e-14,0.5995276701258455,0.432,0.334,1.569386598404127e-9,IL6-pool,p129
Cd44,1.1111528041949558e-13,-0.6614666210565068,0.348,0.482,1.763177269696556e-9,IL6-pool,p129
Traf1,1.2309093786284057e-13,-0.43722996531894504,0.472,0.612,1.953207002007554e-9,IL6-pool,p129
Trp53,1.3878996486647304e-13,-0.23329005994485508,0.905,0.948,2.2023191625011943e-9,IL6-pool,p129
Tnip1,1.4661127362221424e-13,-0.5076382421073691,0.317,0.439,2.3264276898372957e-9,IL6-pool,p129
Tnfsf9,1.548458203217008e-13,-0.968160825687375,0.106,0.196,2.457093476864748e-9,IL6-pool,p129
Spata5,1.588470559875916e-13,0.39453484215665174,0.712,0.642,2.5205850844111034e-9,IL6-pool,p129
Tk1,2.011263587273188e-13,-0.3106372633407355,0.692,0.809,3.1914730602850948e-9,IL6-pool,p129
Knl1,2.0843998397067285e-13,-0.45319454636990036,0.581,0.707,3.307525665646637e-9,IL6-pool,p129
Cks1b,2.094039768519581e-13,-0.3026721313674242,0.826,0.891,3.3228223046868713e-9,IL6-pool,p129
Smad3,2.1688279567479292e-13,1.401842763708943,0.113,0.052,3.441496201767614e-9,IL6-pool,p129
Nolc1,2.357201529067051e-13,0.16241451229335313,0.987,0.978,3.740407386323597e-9,IL6-pool,p129
Rab8b,2.454427378498371e-13,-0.2961095551362113,0.708,0.802,3.894685364201215e-9,IL6-pool,p129
Lrrfip1,2.455145114166095e-13,0.31627360389927195,0.792,0.745,3.895824267158759e-9,IL6-pool,p129
H2ac20,2.580263575220909e-13,-0.48311290864235773,0.618,0.725,4.0943622411605385e-9,IL6-pool,p129
Naa16,2.7447167073752553e-13,0.360870013085744,0.618,0.561,4.355316471263055e-9,IL6-pool,p129
H1f1,3.1041529698461397e-13,-0.6131386731326838,0.342,0.477,4.9256699325518546e-9,IL6-pool,p129
Ripor2,3.1069352775000307e-13,-0.44331286812174486,0.39,0.517,4.930084898337048e-9,IL6-pool,p129
Ly6e,3.532278227512131e-13,-0.4312706669551324,0.606,0.705,5.605019091416249e-9,IL6-pool,p129
Sptbn1,4.4004582405433e-13,-0.35048950802429135,0.623,0.736,6.982647136094108e-9,IL6-pool,p129
Ccdc86,4.565496446443423e-13,0.30639054394867904,0.701,0.66,7.244529761216424e-9,IL6-pool,p129
Tomm20,4.588701728967028e-13,0.14257061343556554,0.983,0.982,7.28135190352488e-9,IL6-pool,p129
Bzw2,4.919214348931354e-13,-0.22807291311012134,0.927,0.956,7.805809328884271e-9,IL6-pool,p129
Hacd1,5.653400772814256e-13,0.7330727607563361,0.283,0.202,8.97081634630166e-9,IL6-pool,p129
Krtcap2,5.701076588959631e-13,0.20620444464212184,0.923,0.918,9.046468331361143e-9,IL6-pool,p129
Adam10,5.967791120935241e-13,-0.30495283100510273,0.604,0.703,9.469690950700041e-9,IL6-pool,p129
Cmtm7,6.290242304754766e-13,-0.43759691599526496,0.472,0.599,9.981356489184863e-9,IL6-pool,p129
H2ac4,6.886754072880981e-13,-0.47343891102886415,0.528,0.672,1.092790136284754e-8,IL6-pool,p129
Dbnl,7.051209361651368e-13,0.3247077080458765,0.768,0.727,1.1188859015068392e-8,IL6-pool,p129
Cd3g,7.1000492534748565e-13,-0.21204543630039407,0.846,0.907,1.1266358155413903e-8,IL6-pool,p129
Atrx,7.298428149636052e-13,-0.21213430613770745,0.925,0.96,1.1581145787842488e-8,IL6-pool,p129
Hspa8,7.454729660147463e-13,0.23465641968139295,0.999,0.999,1.1829165024721994e-8,IL6-pool,p129
Add3,8.349842017648082e-13,-0.42641261921053675,0.4,0.519,1.3249529313603976e-8,IL6-pool,p129
Ccl3,8.439026347887947e-13,-1.1893104923764106,0.136,0.247,1.3391047008828594e-8,IL6-pool,p129
Fndc3a,9.431602805109323e-13,0.5873959208910415,0.357,0.27,1.4966067331147472e-8,IL6-pool,p129
Hdac1,9.719475423994539e-13,-0.24980056696625141,0.848,0.919,1.5422863602794535e-8,IL6-pool,p129
Cdca2,1.0518560808729206e-12,-0.5483605025554242,0.356,0.491,1.6690852291291503e-8,IL6-pool,p129
Mdfic,1.0585669128780735e-12,0.288545594497162,0.778,0.722,1.679733977354927e-8,IL6-pool,p129
Rnf19a,1.0714226382212332e-12,0.4162759471964096,0.543,0.488,1.700133442329453e-8,IL6-pool,p129
5830428M24Rik,1.1843322804749873e-12,1.1943289796234775,0.118,0.059,1.8792984626577098e-8,IL6-pool,p129
Cep85l,1.4066839368456093e-12,-0.9382550266953005,0.098,0.19,2.2321260709866128e-8,IL6-pool,p129
Plk1,1.5309230713554399e-12,-0.632132161208389,0.401,0.539,2.429268729626812e-8,IL6-pool,p129
Ighm,1.6344544642153778e-12,-0.4826393890038141,0.389,0.519,2.5935523438169616e-8,IL6-pool,p129
Mllt6,1.6867458181653318e-12,0.7254989588547018,0.294,0.198,2.6765282642647486e-8,IL6-pool,p129
Gm16062,1.7187801440501554e-12,-1.011622669866648,0.063,0.139,2.7273603325787866e-8,IL6-pool,p129
Hnrnpf,2.1912123540868717e-12,0.1530874664063826,0.999,0.996,3.477015763465048e-8,IL6-pool,p129
Tnfrsf13c,2.220160192746694e-12,-1.3259351018743994,0.052,0.128,3.522950193850454e-8,IL6-pool,p129
Eea1,2.552845297120954e-12,-0.33598643028340236,0.854,0.889,4.0508549174715296e-8,IL6-pool,p129
Rnf167,3.0827744796664182e-12,-0.6578865151645514,0.196,0.295,4.8917465443346726e-8,IL6-pool,p129
Ywhaz,3.3572240670480236e-12,0.1602098206985021,0.995,0.994,5.327243149591804e-8,IL6-pool,p129
Fnip1,3.4321926327943117e-12,-0.4663834486243108,0.412,0.535,5.446203269718014e-8,IL6-pool,p129
Pclaf,3.5150683578278453e-12,-0.20168926252784125,0.826,0.925,5.577710470201225e-8,IL6-pool,p129
Tespa1,3.578794902667424e-12,-0.43215870728845984,0.475,0.602,5.678831751552668e-8,IL6-pool,p129
Arf2,3.675180709322063e-12,0.8706687113381553,0.168,0.11,5.831776749552249e-8,IL6-pool,p129
Cdca3,3.730517371272911e-12,-0.4920503784496144,0.497,0.645,5.919584964735855e-8,IL6-pool,p129
Gigyf2,3.789674270430679e-12,-0.40117304706924695,0.539,0.644,6.013455132319402e-8,IL6-pool,p129
Phactr2,3.9003241743925026e-12,0.6082709425693349,0.374,0.292,6.189034399926023e-8,IL6-pool,p129
Slc3a2,3.966710506379447e-12,0.2895931180915385,0.728,0.706,6.294376231522906e-8,IL6-pool,p129
Phf21a,3.994689362168427e-12,-0.4096506921285229,0.386,0.485,6.33877307988886e-8,IL6-pool,p129
mt-Cytb,4.021128320595097e-12,-0.1041856535561756,1,1,6.3807264191203e-8,IL6-pool,p129
Grcc10,4.032571816180595e-12,-0.26608742628639637,0.783,0.832,6.398884957915368e-8,IL6-pool,p129
Eef1a1,4.1886691838386814e-12,-0.11640144683926401,1,1,6.646580260915219e-8,IL6-pool,p129
Gnb2,4.362170999174683e-12,-0.25877821566949755,0.839,0.907,6.921892941490387e-8,IL6-pool,p129
A430072P03Rik,4.558120599241778e-12,1.6063576597052238,0.059,0.021,7.232825766876854e-8,IL6-pool,p129
Map2k3os,5.085876611932268e-12,0.883984874899185,0.157,0.096,8.070269007814123e-8,IL6-pool,p129
Dip2b,5.120329773444305e-12,-0.35137014567869274,0.488,0.608,8.124939284501422e-8,IL6-pool,p129
Tmtc4,5.472760445235983e-12,0.7938719417102629,0.193,0.13,8.684176274500457e-8,IL6-pool,p129
Cnot11,5.543464631987902e-12,0.45333915189811813,0.532,0.463,8.796369678038403e-8,IL6-pool,p129
Gapdh,5.601277956035585e-12,0.1627270142521855,0.983,0.983,8.888107860637267e-8,IL6-pool,p129
Rhbdf2,5.609659873237616e-12,1.0665385713272415,0.131,0.069,8.901408286853449e-8,IL6-pool,p129
Rchy1,6.539557759821503e-12,0.3990419096115727,0.571,0.496,1.0376970253284761e-7,IL6-pool,p129
Slc39a1,7.8855025666304e-12,0.5979918010417795,0.294,0.219,1.251271547272912e-7,IL6-pool,p129
Tmem154,8.674100020177358e-12,-0.5338160569692392,0.254,0.362,1.376406191201743e-7,IL6-pool,p129
Ptpn4,8.895229726985422e-12,0.5459299130918382,0.404,0.332,1.4114950530780467e-7,IL6-pool,p129
Lrp8,9.053550298688031e-12,0.9935693887266832,0.18,0.112,1.436617361395817e-7,IL6-pool,p129
D17H6S56E-5,9.13179917182899e-12,-0.2649326976069546,0.759,0.854,1.449033892585824e-7,IL6-pool,p129
Pla2g4f,9.301129945732448e-12,-1.8991478757297289,0.019,0.062,1.4759032997888248e-7,IL6-pool,p129
Acsl4,1.0456412547701435e-11,0.3792671333224125,0.607,0.539,1.6592235430692637e-7,IL6-pool,p129
Gm47015,1.0810163831883675e-11,-0.8759592577335313,0.11,0.203,1.7153567968433016e-7,IL6-pool,p129
Slc30a1,1.0929231616218091e-11,1.4745935230118743,0.067,0.026,1.7342504728614866e-7,IL6-pool,p129
Hmmr,1.1753391763915717e-11,-0.5551928060284899,0.467,0.601,1.865028205098146e-7,IL6-pool,p129
H2ac8,1.3148008079343709e-11,-0.440170596416687,0.601,0.731,2.0863259220302598e-7,IL6-pool,p129
Cd72,1.3345455989110036e-11,-2.1024259456895322,0.017,0.064,2.1176569563519805e-7,IL6-pool,p129
Nol10,1.3976548971129605e-11,0.3362214454439893,0.636,0.589,2.2177987907388457e-7,IL6-pool,p129
I730030J21Rik,1.677211287393533e-11,-0.9352695485561009,0.108,0.191,2.6613988708360584e-7,IL6-pool,p129
Elk3,1.774448504331514e-11,0.3716032906804794,0.662,0.611,2.8156948866732463e-7,IL6-pool,p129
Lcp2,1.7805708046580807e-11,0.23497667845350545,0.879,0.883,2.8254097528314425e-7,IL6-pool,p129
Nme1,2.1782037190638546e-11,0.10629438800351965,0.997,0.998,3.4563736614105247e-7,IL6-pool,p129
Emb,2.4984725116408382e-11,0.2335063971153823,0.818,0.782,3.964576181471682e-7,IL6-pool,p129
Cst7,2.6588403275534176e-11,0.42033691246046,0.577,0.499,4.219047831761763e-7,IL6-pool,p129
Mapk11,2.746645663099437e-11,0.9302717654768085,0.188,0.121,4.3583773382061865e-7,IL6-pool,p129
Arl5c,2.8373551370670372e-11,-0.9327448855313354,0.079,0.152,4.5023151314979747e-7,IL6-pool,p129
Dnajc2,3.5919746062747193e-11,0.18462946968677452,0.954,0.943,5.699745305236725e-7,IL6-pool,p129
P2ry10,3.610200558106861e-11,-1.0430993380142826,0.07,0.137,5.728666245603968e-7,IL6-pool,p129
Phtf2,3.666641290527928e-11,-0.608170636410915,0.221,0.319,5.818226399809717e-7,IL6-pool,p129
Riok3,3.690897258794868e-11,0.3828019901061199,0.546,0.485,5.856715770255697e-7,IL6-pool,p129
Wnk1,3.780408593637479e-11,-0.32294091630888355,0.676,0.773,5.998752356383951e-7,IL6-pool,p129
Rab3ip,3.862357004557047e-11,-0.39547906710424585,0.31,0.421,6.128788094831122e-7,IL6-pool,p129
Fam3c,4.0157580482936255e-11,-0.2885607652918051,0.689,0.77,6.372204871032325e-7,IL6-pool,p129
Trim8,4.328256606271658e-11,0.4840660514378463,0.399,0.344,6.868077582831867e-7,IL6-pool,p129
Pou2f2,4.6865898660338825e-11,-0.20988278483007475,0.582,0.699,7.436680799422565e-7,IL6-pool,p129
Cldnd1,5.136848143377164e-11,0.39169066542152176,0.497,0.449,8.151150633910884e-7,IL6-pool,p129
H1f3,5.652511639573466e-11,-0.3969212286050662,0.502,0.63,8.969405469675175e-7,IL6-pool,p129
Tacc3,5.6874768908119666e-11,-0.37519827845289166,0.598,0.726,9.024888330340429e-7,IL6-pool,p129
Sigirr,5.95575615561902e-11,0.5859755900668262,0.327,0.241,9.450593867736261e-7,IL6-pool,p129
Armcx3,6.040753738360879e-11,1.0487890662894062,0.126,0.072,9.585468032031044e-7,IL6-pool,p129
Kif23,6.21204345752919e-11,-0.5114232335797138,0.424,0.563,9.857270558407318e-7,IL6-pool,p129
Ncoa1,6.242709709951965e-11,0.5369253030929602,0.442,0.356,9.905931767751778e-7,IL6-pool,p129
Galm,6.435524108596309e-11,-0.8866062828774557,0.134,0.227,1.0211889655520624e-6,IL6-pool,p129
Nkg7,6.563678855348577e-11,-1.030128698261259,0.096,0.164,1.041524560766712e-6,IL6-pool,p129
Trim30a,7.183373328840235e-11,0.642408342517919,0.321,0.278,1.1398576798203686e-6,IL6-pool,p129
Ikzf3,7.188030333250391e-11,0.8031201751290222,0.235,0.168,1.140596653280172e-6,IL6-pool,p129
Gsap,7.344477491718943e-11,-0.9892698915076386,0.107,0.189,1.1654216883859618e-6,IL6-pool,p129
Rps19bp1,8.150254500242065e-11,0.29991897199359496,0.696,0.653,1.2932823840984108e-6,IL6-pool,p129
Itgav,9.431429458602244e-11,0.6678489922473583,0.332,0.257,1.496579226491004e-6,IL6-pool,p129
Insig1,1.1208591264142383e-10,-0.5525137655108341,0.226,0.323,1.7785792617941133e-6,IL6-pool,p129
Atp5g2,1.1534961820793601e-10,-0.12998215283013925,0.999,1,1.8303677417235286e-6,IL6-pool,p129
Eif6,1.1575097446360607e-10,0.19458432805239556,0.901,0.884,1.8367364627885011e-6,IL6-pool,p129
Dgkd,1.238052569294369e-10,-0.4297854868015605,0.393,0.497,1.9645418169563045e-6,IL6-pool,p129
Atp2a3,1.3465100281204873e-10,-0.5717703864506887,0.239,0.332,2.136642112621589e-6,IL6-pool,p129
Gngt2,1.3483662428716367e-10,0.848072218819365,0.176,0.11,2.139587554188713e-6,IL6-pool,p129
Hopx,1.524965362361117e-10,-0.9878937204065377,0.101,0.177,2.4198150369946204e-6,IL6-pool,p129
Rnf114,1.644681720828793e-10,0.4547692887970055,0.445,0.39,2.6097809546111285e-6,IL6-pool,p129
Ptpn7,1.6973206063358718e-10,0.24202478050828818,0.788,0.766,2.6933083381337614e-6,IL6-pool,p129
Cdyl2,1.7619607566883078e-10,0.5811595106794862,0.279,0.193,2.7958793287130067e-6,IL6-pool,p129
Slamf7,1.8041587358576154e-10,0.7764483103541737,0.256,0.177,2.862839082058864e-6,IL6-pool,p129
Gm43305,1.897913884962914e-10,-0.5520407103744669,0.308,0.427,3.011609752659152e-6,IL6-pool,p129
Ubash3a,1.923907844335281e-10,-0.3711808333975527,0.453,0.567,3.052856967391224e-6,IL6-pool,p129
Tspan6,1.944007510459689e-10,0.7420346713734798,0.172,0.116,3.0847511175974345e-6,IL6-pool,p129
Bcl2a1d,1.9614905844727783e-10,-0.7736078268458302,0.128,0.219,3.1124932594414046e-6,IL6-pool,p129
Gem,1.9733966280450158e-10,1.6736801990487677,0.071,0.032,3.131385769381831e-6,IL6-pool,p129
Mapk1ip1l,1.9767435466628917e-10,0.3338923190014257,0.626,0.567,3.1366966598446767e-6,IL6-pool,p129
AU020206,2.0272661588945387e-10,0.340602172041637,0.542,0.491,3.216865940933854e-6,IL6-pool,p129
Ckap2l,2.1645073368465606e-10,-0.4957890956485942,0.446,0.582,3.4346402421081223e-6,IL6-pool,p129
Tfrc,2.2325889233014993e-10,0.1512862495476519,0.954,0.957,3.542672103494819e-6,IL6-pool,p129
Gbp5,2.3265028215211778e-10,0.6764560228401741,0.21,0.14,3.691694677189805e-6,IL6-pool,p129
Cbx4,2.477062549800524e-10,-0.6690119618204253,0.166,0.257,3.930602854023472e-6,IL6-pool,p129
Araf,2.645915394455694e-10,0.3292151962006796,0.576,0.526,4.198538547922296e-6,IL6-pool,p129
mt-Nd4l,2.7143665465292725e-10,-0.1183031614745298,0.999,0.999,4.3071568360326495e-6,IL6-pool,p129
Lrch1,2.739778539060164e-10,-0.4046210253897937,0.467,0.587,4.347480585780668e-6,IL6-pool,p129
Cd70,2.84676777374694e-10,-2.468821340648052,0.013,0.051,4.517251103381644e-6,IL6-pool,p129
Cap1,2.880029996954254e-10,0.2331959616053847,0.841,0.831,4.57003159916701e-6,IL6-pool,p129
Klf10,3.0849673285389035e-10,1.1274458525559559,0.146,0.079,4.895226156925532e-6,IL6-pool,p129
Hpcal1,3.178816370015574e-10,-0.3543284213151827,0.404,0.521,5.044145815940713e-6,IL6-pool,p129
Rab21,3.392487864419708e-10,-0.26849156781722516,0.666,0.727,5.383199743261193e-6,IL6-pool,p129
Casp3,3.400981417030268e-10,-0.3413020761753164,0.553,0.652,5.396677312543629e-6,IL6-pool,p129
Phf6,3.552025798746513e-10,-0.2504169647060184,0.807,0.862,5.636354537450967e-6,IL6-pool,p129
Rrbp1,3.630166648730087e-10,0.25703017991608434,0.677,0.663,5.760348438204902e-6,IL6-pool,p129
Ndufa6,3.6606956692638886e-10,-0.1739912251857343,0.853,0.909,5.808791887987939e-6,IL6-pool,p129
Mical1,3.729176741414329e-10,0.5810163801773711,0.263,0.198,5.917457653276257e-6,IL6-pool,p129
Sub1,3.753241029776378e-10,0.16950050598437771,0.993,0.994,5.955642866049156e-6,IL6-pool,p129
Nrip1,3.893744539337391e-10,-0.4020658310468469,0.44,0.547,6.178593835020572e-6,IL6-pool,p129
Cenpe,4.23000579593006e-10,-0.43189754845493167,0.635,0.751,6.712173196981819e-6,IL6-pool,p129
Lypd6b,4.2312274037208304e-10,-1.1319603317197369,0.054,0.114,6.714111644224214e-6,IL6-pool,p129
Cers6,4.472973872050097e-10,0.6551256856015479,0.254,0.186,7.097714940169094e-6,IL6-pool,p129
Phip,4.591265420613708e-10,-0.30184287120519,0.55,0.656,7.285419969429832e-6,IL6-pool,p129
Ywhah,4.605610291223018e-10,0.2110310411273777,0.905,0.892,7.308182410112685e-6,IL6-pool,p129
Ncs1,4.6457147746629213e-10,1.0538935557123574,0.133,0.068,7.371820204435124e-6,IL6-pool,p129
Adh5,4.687411715499303e-10,-0.2556509045792291,0.811,0.867,7.437984910154294e-6,IL6-pool,p129
Ablim1,4.804273457525194e-10,0.35021842987111723,0.722,0.673,7.6234211224009785e-6,IL6-pool,p129
Nppc,4.89079299573297e-10,-1.268384676053261,0.046,0.097,7.760710325629078e-6,IL6-pool,p129
Tnfaip8,5.338992071199147e-10,-0.23968716969495474,0.769,0.853,8.471912618578806e-6,IL6-pool,p129
Snhg12,5.721727367208386e-10,0.27083644163160137,0.688,0.683,9.079236986286268e-6,IL6-pool,p129
Adh4,5.964899471400709e-10,-0.8264860070792137,0.117,0.203,9.465102481218644e-6,IL6-pool,p129
Tsr1,6.167522935439352e-10,0.27442397583223754,0.733,0.697,9.786625393955165e-6,IL6-pool,p129
Pdcd4,6.224360900704214e-10,-0.47460179821480697,0.264,0.35,9.876815877237447e-6,IL6-pool,p129
Parp8,6.670329229664926e-10,-0.6981895489431409,0.148,0.239,1.0584478421632305e-5,IL6-pool,p129
Kansl1l,6.872737664758775e-10,0.9493359497002105,0.142,0.092,1.0905660126439224e-5,IL6-pool,p129
Zfp944,7.095275271966327e-10,0.9185470845855614,0.161,0.095,1.1258782801556167e-5,IL6-pool,p129
Tspan5,7.235945964861392e-10,0.5540632288493343,0.333,0.27,1.1481999057042057e-5,IL6-pool,p129
Tnfrsf9,7.25520655143252e-10,-0.23616335224985185,0.574,0.681,1.1512561755813122e-5,IL6-pool,p129
Gm56517,7.706701966596477e-10,0.6440745495059605,0.206,0.147,1.222899468059529e-5,IL6-pool,p129
Nrn1,8.056587173403999e-10,-0.3308081760792879,0.242,0.345,1.2784192526757466e-5,IL6-pool,p129
Gpatch4,8.109509858510281e-10,0.23283086447136436,0.83,0.794,1.2868170243484115e-5,IL6-pool,p129
Itpa,8.24510061053659e-10,0.21496044628713118,0.782,0.765,1.308332564879946e-5,IL6-pool,p129
Rad23b,9.063453304327307e-10,0.23481942012978624,0.797,0.766,1.438188770330657e-5,IL6-pool,p129
Kmt2a,9.839453017943961e-10,-0.3110622654795353,0.582,0.685,1.5613244048873478e-5,IL6-pool,p129
Ncf4,1.0621107127981399e-9,-0.6726710585639935,0.171,0.272,1.6853572790680883e-5,IL6-pool,p129
Rsl1d1,1.1318124543539822e-9,0.14271903465982083,0.983,0.974,1.7959600025688988e-5,IL6-pool,p129
Cyld,1.1538854717557336e-9,0.34973078007713265,0.508,0.462,1.830985466581998e-5,IL6-pool,p129
Pithd1,1.2080865221923805e-9,0.3666590975066502,0.576,0.503,1.9169916934148695e-5,IL6-pool,p129
Btg2,1.275273139157303e-9,0.4884435938050341,0.399,0.348,2.0236034172148083e-5,IL6-pool,p129
Btbd19,1.3580929530451996e-9,0.5252650199126019,0.3,0.242,2.1550218978921227e-5,IL6-pool,p129
